,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Ech1,0,2.46728363062601,0.328,0.07,0,0.258
Cald1,0,1.74897113857969,0.319,0.062,0,0.257
Ptges,0,4.88973174950923,0.266,0.01,0,0.256
Plin3,0,3.7275305308704,0.281,0.025,0,0.256
Grn,0,0.682529298059178,0.347,0.092,0,0.255
Lrp10,0,2.29249292898084,0.329,0.074,0,0.255
Slc25a39,0,2.92828580407343,0.299,0.045,0,0.254
Pebp1,0,1.66245645218967,0.388,0.136,0,0.252
Arf4,0,1.61362784553012,0.379,0.127,0,0.252
Cox8a,0,1.21816488337793,0.48,0.228,0,0.252
Gnas,0,0.98718049097082,0.447,0.196,0,0.251
Adamtsl4,0,3.58106842909651,0.279,0.028,0,0.251
Rragd,0,3.04119286876064,0.29,0.039,0,0.251
Sfrp5,0,9.03380823047676,0.252,0.001,0,0.251
Clcn2,0,3.45292506422309,0.278,0.029,0,0.249
Bmp6,0,5.75740144052073,0.254,0.005,0,0.249
Cops9,0,1.29497852984524,0.474,0.226,0,0.248
Ogn,0,3.15098583013326,0.261,0.014,0,0.247
Dynlt3,0,2.37704251768855,0.315,0.069,0,0.246
Mdh1,0,1.05439945803482,0.573,0.329,0,0.244
Dusp6,0,1.84041797812435,0.3,0.057,0,0.243
Skp1a,0,1.78171288504241,0.365,0.122,0,0.243
Tmbim6,0,1.22399490005686,0.494,0.251,0,0.243
Smim14,0,2.32499376432403,0.312,0.07,0,0.242
Bri3,0,1.57471120550905,0.386,0.145,0,0.241
Bcar1,0,2.24982585365598,0.318,0.077,0,0.241
Ctsz,0,0.546596172348963,0.336,0.096,0,0.24
Hadh,0,2.44713005375463,0.305,0.065,0,0.24
Atp6v0e,0,2.21772852915983,0.318,0.078,0,0.24
Emc10,0,1.97527579822273,0.334,0.095,0,0.239
Myh14,0,3.85897476007865,0.257,0.019,0,0.238
Atp6v1a,0,1.29263034629864,0.458,0.22,0,0.238
Canx,0,1.37112825579184,0.432,0.194,0,0.238
Cdv3,0,2.06804863930092,0.328,0.091,0,0.237
Tmed7,0,1.52987472361391,0.404,0.167,0,0.237
Slc30a5,0,2.23051500374717,0.317,0.08,0,0.237
Plxna1,0,3.32119510996038,0.26,0.025,0,0.235
Itpr1,0,3.39968977501498,0.26,0.027,0,0.233
Galnt10,0,1.48142445135601,0.389,0.156,0,0.233
Pbxip1,0,2.39862575645757,0.29,0.057,0,0.233
Prdx2,0,1.43804129370824,0.396,0.164,0,0.232
Sorbs3,0,3.74442519105112,0.253,0.021,0,0.232
Rasgrp3,0,3.44712988398008,0.257,0.025,0,0.232
Hspa5,0,1.67311366010528,0.397,0.166,0,0.231
Hsdl2,0,3.26390958913484,0.262,0.031,0,0.231
Ncbp2,0,1.61214712223165,0.376,0.145,0,0.231
Atraid,0,1.65082520085625,0.367,0.136,0,0.231
Hsd17b11,0,2.48837616965945,0.282,0.051,0,0.231
Uqcr11,0,1.68046882308432,0.352,0.122,0,0.23
Lrpap1,0,1.45816347641485,0.401,0.172,0,0.229
Pigz,0,2.84338143318545,0.27,0.041,0,0.229
